Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Cedi Osman,0.2,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,114.0,-4.0,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
P.J. Tucker,44.13333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.347,0.0,0.5,1.0,10.6,26.6,19.3,7.3,2.4,1.8,0.0,6.3,122.0,94.0,3.4,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,0.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,4.0,12.0,16.0,2.0,2.0,1.0,0.0,3.0,4.0,7.0
James Harden,43.43333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.532,0.481,0.462,0.192,5.4,4.5,4.9,24.8,3.7,3.6,6.6,33.8,112.0,102.0,11.7,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,11.0,26.0,0.423,3.0,12.0,0.25,5.0,5.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,30.0,-5.0
Chris Paul,41.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.62,0.625,0.45,0.2,0.0,4.7,2.6,25.1,1.3,0.0,12.1,29.0,115.0,109.0,5.6,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,10.0,20.0,0.5,5.0,9.0,0.556,2.0,4.0,0.5,0.0,2.0,2.0,4.0,1.0,0.0,3.0,4.0,27.0,5.0
Trevor Ariza,40.71666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.781,0.75,0.75,1.0,2.9,4.8,3.9,4.3,1.3,1.9,25.8,9.3,122.0,108.0,1.1,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,2.0,4.0,0.5,2.0,3.0,0.667,3.0,4.0,0.75,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,9.0,-5.0
Clint Capela,23.933333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.556,0.4,0.0,1.0,4.9,49.1,29.0,0.0,0.0,6.5,21.7,18.7,95.0,85.0,-0.5,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,2.0,5.0,0.4,0.0,0.0,,4.0,5.0,0.8,1.0,12.0,13.0,0.0,0.0,2.0,2.0,3.0,8.0,-9.0
Eric Gordon,34.53333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.432,0.321,0.571,0.357,0.0,2.8,1.5,5.7,0.0,2.2,5.8,24.2,90.0,112.0,-4.5,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,4.0,14.0,0.286,1.0,8.0,0.125,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,14.0,8.0
Gerald Green,11.733333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.375,0.375,1.0,0.0,0.0,16.7,9.1,0.0,0.0,13.2,0.0,16.5,80.0,98.0,4.9,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,14.0
Draymond Green,45.4,,,,,,,,,,,,,,,,,,,,Starter,0.564,0.5,0.25,0.5,8.6,23.2,15.3,27.5,2.4,2.7,33.9,14.0,102.0,102.0,7.3,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,4.0,8.0,0.5,0.0,2.0,0.0,3.0,4.0,0.75,4.0,9.0,13.0,8.0,2.0,1.0,5.0,3.0,11.0,-3.0
Kevin Durant,43.05,,,,,,,,,,,,,,,,,,,,Starter,0.491,0.396,0.208,0.333,2.3,29.9,14.9,13.4,0.0,0.0,6.8,29.6,110.0,107.0,7.0,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,9.0,24.0,0.375,1.0,5.0,0.2,8.0,8.0,1.0,1.0,11.0,12.0,3.0,0.0,0.0,2.0,1.0,27.0,2.0
Klay Thompson,39.21666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.385,0.385,0.385,0.0,5.0,6.0,5.4,0.0,0.0,0.0,7.1,15.4,88.0,114.0,-4.1,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,4.0,13.0,0.308,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,10.0,7.0
Stephen Curry,38.55,,,,,,,,,,,,,,,,,,,,Starter,0.521,0.5,0.5,0.077,0.0,18.2,8.3,11.0,2.8,0.0,10.0,33.5,106.0,104.0,10.4,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,10.0,26.0,0.385,6.0,13.0,0.462,2.0,2.0,1.0,0.0,6.0,6.0,2.0,2.0,0.0,3.0,3.0,28.0,10.0
Kevon Looney,25.966666666666665,,,,,,,,,,,,,,,,,,,,Starter,0.333,0.333,0.0,0.0,22.6,0.0,12.3,5.9,0.0,4.7,0.0,10.0,116.0,113.0,-1.1,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,,6.0,0.0,6.0,1.0,0.0,1.0,0.0,5.0,4.0,-1.0
Jordan Bell,17.866666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,0.0,0.0,11.0,19.7,14.9,0.0,3.0,6.9,0.0,9.7,164.0,98.0,9.4,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0
Shaun Livingston,15.45,,,,,,,,,,,,,,,,,,,,Reserve,0.4,0.4,0.0,0.0,6.3,15.2,10.4,0.0,3.5,0.0,44.4,25.2,48.0,103.0,-14.8,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,4.0,-15.0
Nick Young,12.5,,,,,,,,,,,,,,,,,,,,Reserve,0.333,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.8,54.0,116.0,-10.0,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-14.0
Quinn Cook,2.0,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,115.0,-14.0,,,,,,,,,,,,,,,,,,,,201805220GSW,2018-05-22 21:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
LeBron James,39.266666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.547,0.523,0.273,0.182,0.0,28.4,14.6,34.8,1.3,0.0,20.2,37.4,89.0,102.0,2.1,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,11.0,22.0,0.5,1.0,6.0,0.167,3.0,4.0,0.75,0.0,10.0,10.0,5.0,1.0,0.0,6.0,2.0,26.0,-11.0
Kevin Love,30.65,,,,,,,,,,,,,,,,,,,,Starter,0.538,0.538,0.538,0.0,0.0,25.5,13.1,14.5,3.4,3.4,13.3,24.1,90.0,95.0,5.4,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,6.0,13.0,0.462,2.0,7.0,0.286,0.0,0.0,,0.0,7.0,7.0,2.0,2.0,1.0,2.0,2.0,14.0,-23.0
George Hill,30.166666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.458,0.2,0.0,1.2,0.0,3.7,1.9,10.8,0.0,3.5,20.7,15.8,83.0,109.0,-5.5,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,1.0,5.0,0.2,0.0,0.0,,5.0,6.0,0.833,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,-21.0
Tristan Thompson,26.166666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.129,0.0,0.333,0.667,4.5,21.3,13.1,5.9,0.0,0.0,0.0,7.3,55.0,107.0,-6.5,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,-15.0
J.R. Smith,26.083333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.167,0.167,0.667,0.0,0.0,0.0,0.0,6.3,0.0,0.0,14.3,13.2,36.0,113.0,-15.2,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,1.0,6.0,0.167,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,-19.0
Jeff Green,25.733333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.82,0.875,0.5,0.5,0.0,21.7,11.1,0.0,0.0,0.0,29.1,13.2,101.0,107.0,-1.9,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,0.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,8.0,4.0
Kyle Korver,18.616666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.543,0.5,0.833,0.167,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.1,109.0,113.0,-0.1,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,2.0,6.0,0.333,2.0,5.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0
Larry Nance,16.816666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.532,1.0,0.0,2.0,13.9,26.6,20.4,20.3,0.0,24.8,51.5,11.4,87.0,87.0,6.2,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,4.0,2.0,1.0,2.0,-2.0
Jordan Clarkson,15.233333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.4,0.4,0.7,0.0,0.0,14.7,7.5,0.0,0.0,0.0,0.0,32.4,74.0,109.0,-4.6,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,3.0,10.0,0.3,2.0,7.0,0.286,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0
Cedi Osman,3.183333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,113.0,-6.1,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Rodney Hood,2.8833333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.833,0.833,0.667,0.0,0.0,0.0,0.0,-725.4,0.0,0.0,0.0,51.3,173.0,113.0,52.5,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0
Ante Žižić,2.6,,,,,,,,,,,,,,,,,,,,Reserve,0.798,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,35.6,154.0,84.0,33.3,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0
José Calderón,2.6,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,85.9,44.0,100.0,0.0,0.0,,0.0,229.0,89.0,16.1,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0
Jayson Tatum,40.75,,,,,,,,,,,,,,,,,,,,Starter,0.648,0.567,0.467,0.533,0.0,20.1,9.8,20.7,5.1,5.9,9.7,23.4,123.0,80.0,14.0,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,7.0,15.0,0.467,3.0,7.0,0.429,7.0,8.0,0.875,0.0,7.0,7.0,4.0,4.0,2.0,2.0,3.0,24.0,19.0
Al Horford,34.983333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.644,0.5,0.222,0.667,9.6,30.1,19.6,5.4,1.5,0.0,14.7,18.1,122.0,92.0,2.3,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,4.0,9.0,0.444,1.0,2.0,0.5,6.0,6.0,1.0,3.0,9.0,12.0,1.0,1.0,0.0,2.0,2.0,15.0,22.0
Jaylen Brown,34.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.459,0.333,0.533,0.533,3.2,6.8,5.0,10.9,0.0,3.5,9.7,27.6,93.0,95.0,-3.8,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,4.0,15.0,0.267,2.0,8.0,0.25,7.0,8.0,0.875,1.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,17.0,7.0
Terry Rozier,34.266666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.259,0.233,0.467,0.067,0.0,20.5,10.0,31.4,4.5,0.0,6.1,22.3,69.0,86.0,-2.5,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,3.0,15.0,0.2,1.0,7.0,0.143,1.0,1.0,1.0,0.0,6.0,6.0,6.0,3.0,0.0,1.0,3.0,8.0,3.0
Aron Baynes,29.333333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.429,0.429,0.143,0.0,7.6,20.0,13.6,0.0,0.0,12.3,0.0,11.1,100.0,86.0,-2.3,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,,2.0,5.0,7.0,0.0,0.0,3.0,0.0,3.0,6.0,2.0
Marcus Morris,37.46666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.462,0.0,3.0,15.6,9.2,0.0,1.4,0.0,7.1,17.4,92.0,94.0,-2.6,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,5.0,13.0,0.385,3.0,6.0,0.5,0.0,0.0,,1.0,5.0,6.0,0.0,1.0,0.0,1.0,3.0,13.0,14.0
Marcus Smart,23.433333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.722,0.722,0.667,0.0,0.0,20.0,9.8,39.5,2.2,0.0,0.0,17.9,150.0,92.0,14.9,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,5.0,9.0,0.556,3.0,6.0,0.5,0.0,0.0,,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,13.0,10.0
Abdel Nader,2.6,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,99.0,-5.6,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
Guerschon Yabusele,2.6,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.6,0.0,0.0,0.0,35.8,28.0,96.0,-24.6,,,,,,,,,,,,,,,,,,,,201805230BOS,2018-05-23 20:30:00,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0
Klay Thompson,42.5,,,,,,,,,,,,,,,,,,,,Starter,0.73,0.714,0.5,0.286,0.0,10.0,5.6,4.9,0.0,0.0,20.2,22.7,108.0,113.0,2.6,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,8.0,14.0,0.571,4.0,7.0,0.571,3.0,4.0,0.75,0.0,4.0,4.0,1.0,0.0,0.0,4.0,3.0,23.0,-9.0
Draymond Green,41.6,,,,,,,,,,,,,,,,,,,,Starter,0.558,0.5,0.222,0.444,3.2,35.9,21.4,16.9,1.3,0.0,35.8,19.7,82.0,102.0,-1.6,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,4.0,9.0,0.444,1.0,2.0,0.5,3.0,4.0,0.75,1.0,14.0,15.0,4.0,1.0,0.0,6.0,4.0,12.0,-9.0
Stephen Curry,41.38333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.573,0.529,0.471,0.294,3.2,15.5,10.0,30.6,5.0,0.0,13.5,26.2,109.0,99.0,10.2,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,8.0,17.0,0.471,2.0,8.0,0.25,4.0,5.0,0.8,1.0,6.0,7.0,6.0,4.0,0.0,3.0,2.0,22.0,-9.0
Kevin Durant,40.2,,,,,,,,,,,,,,,,,,,,Starter,0.549,0.432,0.273,0.455,0.0,10.6,5.9,0.0,0.0,3.4,7.0,34.6,102.0,111.0,2.2,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,8.0,22.0,0.364,3.0,6.0,0.5,10.0,10.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,3.0,29.0,2.0
Kevon Looney,21.566666666666666,,,,,,,,,,,,,,,,,,,,Starter,1.0,1.0,0.0,0.0,0.0,14.8,8.2,16.2,2.4,0.0,0.0,4.5,208.0,106.0,8.3,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0
Shaun Livingston,17.983333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.333,0.333,0.0,0.0,0.0,5.9,3.3,9.1,2.9,0.0,0.0,8.2,81.0,107.0,-1.1,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0
Jordan Bell,14.016666666666667,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,9.5,22.8,16.9,12.0,0.0,0.0,50.0,7.0,121.0,109.0,0.2,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,-3.0
David West,11.783333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,11.3,9.1,10.1,25.5,0.0,0.0,0.0,4.2,114.0,113.0,1.1,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0
Quinn Cook,8.45,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,1.0,0.0,0.0,12.6,7.0,17.8,0.0,0.0,0.0,17.4,21.0,112.0,-15.5,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
Nick Young,0.5166666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,116.0,-1.8,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Tucker,42.233333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.667,0.667,0.667,0.0,5.1,22.1,12.6,0.0,0.0,0.0,25.0,8.9,105.0,108.0,-0.9,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,2.0,7.0,9.0,0.0,0.0,0.0,2.0,3.0,8.0,14.0
Trevor Ariza,42.06666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.387,0.25,0.667,0.667,0.0,6.3,2.8,4.1,3.7,0.0,0.0,8.7,90.0,101.0,-0.4,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,1.0,6.0,0.167,1.0,4.0,0.25,3.0,4.0,0.75,0.0,2.0,2.0,1.0,3.0,0.0,0.0,4.0,6.0,0.0
James Harden,38.95,,,,,,,,,,,,,,,,,,,,Starter,0.381,0.238,0.524,0.429,0.0,10.3,4.6,21.6,2.7,0.0,19.4,37.4,72.0,103.0,-8.2,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,5.0,21.0,0.238,0.0,11.0,0.0,9.0,9.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,6.0,2.0,19.0,8.0
Chris Paul,37.666666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.482,0.421,0.474,0.211,5.7,17.7,11.0,35.8,4.2,0.0,0.0,25.9,117.0,99.0,11.1,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,6.0,19.0,0.316,4.0,9.0,0.444,4.0,4.0,1.0,2.0,5.0,7.0,6.0,3.0,0.0,0.0,4.0,20.0,-13.0
Clint Capela,26.6,,,,,,,,,,,,,,,,,,,,Starter,0.732,0.833,0.0,0.833,12.0,55.1,31.2,0.0,0.0,7.8,10.9,16.3,137.0,97.0,7.3,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,5.0,6.0,0.833,0.0,0.0,,2.0,5.0,0.4,3.0,11.0,14.0,0.0,0.0,2.0,1.0,3.0,12.0,6.0
Eric Gordon,36.43333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.619,0.5,0.667,0.667,2.9,11.0,6.5,6.2,2.9,2.9,0.0,25.0,134.0,100.0,12.5,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,6.0,15.0,0.4,3.0,10.0,0.3,9.0,10.0,0.9,1.0,3.0,4.0,1.0,2.0,1.0,0.0,2.0,24.0,0.0
Gerald Green,16.05,,,,,,,,,,,,,,,,,,,,Reserve,0.9,0.9,1.0,0.0,0.0,8.3,3.7,0.0,0.0,0.0,16.7,17.6,134.0,110.0,8.7,,,,,,,,,,,,,,,,,,,,201805240HOU,2018-05-24 21:00:00,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,5.0
Terry Rozier,39.75,,,,,,,,,,,,,,,,,,,,Starter,0.829,0.813,0.625,0.125,0.0,8.8,4.8,32.6,2.7,0.0,5.6,22.5,157.0,123.0,16.5,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,10.0,16.0,0.625,6.0,10.0,0.6,2.0,2.0,1.0,0.0,3.0,3.0,7.0,2.0,0.0,1.0,3.0,28.0,-11.0
Jayson Tatum,39.06666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.577,0.577,0.231,0.0,0.0,9.0,4.9,8.4,1.4,0.0,13.3,19.2,99.0,126.0,-4.6,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,7.0,13.0,0.538,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,15.0,-7.0
Al Horford,37.333333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.307,0.25,0.25,0.5,7.6,22.0,15.4,14.5,0.0,2.0,17.0,15.8,81.0,122.0,-8.8,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,2.0,8.0,0.25,0.0,2.0,0.0,2.0,4.0,0.5,2.0,7.0,9.0,4.0,0.0,1.0,2.0,3.0,6.0,-13.0
Jaylen Brown,33.96666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.654,0.667,0.278,0.333,4.2,6.9,5.7,6.3,0.0,0.0,0.0,30.4,128.0,130.0,2.9,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,11.0,18.0,0.611,2.0,5.0,0.4,3.0,6.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,27.0,-10.0
Aron Baynes,18.933333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.0,0.0,1.0,0.0,0.0,24.7,13.5,13.3,0.0,0.0,50.0,5.3,55.0,122.0,-6.4,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,-12.0
Marcus Smart,32.53333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.635,0.643,0.571,0.286,4.3,7.2,5.9,36.8,1.7,2.3,27.6,16.8,118.0,125.0,3.7,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,4.0,7.0,0.571,1.0,4.0,0.25,1.0,2.0,0.5,1.0,2.0,3.0,8.0,1.0,1.0,3.0,1.0,10.0,-3.0
Marcus Morris,30.0,,,,,,,,,,,,,,,,,,,,Reserve,0.425,0.4,0.3,0.4,4.7,3.9,4.3,4.8,0.0,0.0,14.5,23.0,80.0,131.0,-11.5,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,3.0,10.0,0.3,2.0,3.0,0.667,2.0,4.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,10.0,-7.0
Greg Monroe,5.533333333333333,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,0.0,42.3,23.1,0.0,9.9,0.0,66.7,27.2,43.0,93.0,-9.1,,,,,,,,,,,,,,,,,,,,201805250CLE,2018-05-25 20:30:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,7.0
